thumbnail,title,stars,preferredBadge,promotedBadge,location,subwayAccess,sustainability,distanceFromCenter,highlights,link,price_taxesAndCharges,price_currency,price_value,rating_score,rating_scoreDescription,rating_reviews,marketplace
https://cf.bstatic.com/xdata/images/hotel/square200/208705841.webp?k=8345c20619849f8daeed37dbe2b3729f19e56e1b8ab5dc5eec5f416fcf8b9142&o=&s=1,Schlosshotel Berlin by Patrick Hellmann,5.0,True,True,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,8.0,Deluxe Double Room,https://www.booking.com/hotel/de/schlosshotel-berlin-by-patrick-hellmann.html?lang=en-us,,$,289,8.7,Excellent,716.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/303691051.webp?k=54fa7cf3e6b87d1f5ece457efd2c5648117033d51937b64bce086592f8073513&o=&s=1,Hotel AMANO Rooms & Apartments,3.0,False,False,"Mitte, Berlin",True,Travel Sustainable property,2.2,Double Room,https://www.booking.com/hotel/de/amano.html?lang=en-us,,$,81,7.9,Good,2267.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/166718509.webp?k=dc0e98b3aecfb11bd674ed2af331721554a02b41b6134eda3a72804274c222a3&o=&s=1,Hotel Augusta Am Kurfürstendamm,3.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.7,Double or Twin Room,https://www.booking.com/hotel/de/augustamedotel.html?lang=en-us,8.0,$,157,8.2,Very Good,1866.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/179280684.webp?k=2613bbd4eccafb6996fdb5125238bcfcee260259946ba0a7c34fd5e30f745d64&o=&s=1,"Provocateur Berlin, a Member of Design Hotels",,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.1,Petite,https://www.booking.com/hotel/de/provocateur-berlin.html?lang=en-us,6.0,$,125,8.7,Excellent,1151.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/106807732.webp?k=b072650a991f6926e175163d5a9d2b3b5d079148305d8b0d42e0c37ab7ab7533&o=&s=1,EASY Lodges Berlin,,False,True,"Neukölln, Berlin",False,Travel Sustainable property,4.9,Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/scube-park-columbia-berlin.html?lang=en-us,,$,38,6.9,Review score,2134.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/67608147.webp?k=413fd7af341fffe87d6f0c95d9981a8f3645ad343e02a79bbb04ad9c6d23efca&o=&s=1,Steigenberger Hotel Am Kanzleramt,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.0,Superior Double Room,https://www.booking.com/hotel/de/steigenberger-am-kanzleramt.html?lang=en-us,,$,147,8.6,Excellent,5198.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/107814201.webp?k=5a67edba08aff1047206a64a010f3a4bc9138d2ce8ecd067d89a6eca35537fe8&o=&s=1,Hampton by Hilton Berlin City Centre Alexanderplatz,,True,False,"Mitte, Berlin",True,Travel Sustainable property,3.0,Queen Room with Garden View,https://www.booking.com/hotel/de/hampton-by-hilton-berlin-city-centre-alexanderplatz.html?lang=en-us,,$,161,8.1,Very Good,13514.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/90003406.webp?k=2359f0b43d1a36f0678239b78a0a784607479fc3bf67b706aa0f66269643cb9d&o=&s=1,Hotel 38,3.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.4,Triple Room,https://www.booking.com/hotel/de/am-scheunenviertel-garni.html?lang=en-us,,$,153,8.3,Very Good,2879.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/387642061.webp?k=c4604c1eaa0a14a47bc25a3ee0ba6e33a076e35ccccfa10e00182617ef05c12e&o=&s=1,Grimm's Potsdamer Platz,3.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.5,Double Room,https://www.booking.com/hotel/de/grimms-am-potsdamer-platz.html?lang=en-us,6.0,$,116,8.8,Excellent,5794.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/41705502.webp?k=b4be9bf3bc205c250d1f377ca826394032a8dcbcd505476423e55f1701ce6e0f&o=&s=1,Victor's Residenz-Hotel Berlin,4.0,True,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,3.8,Comfort  Room,https://www.booking.com/hotel/de/victor-s-residenz-berlin.html?lang=en-us,6.0,$,119,7.9,Good,1375.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/135073887.webp?k=b2268ad8ef197b1aeef116887c25f874805bf541a4c4fff7dce5d47d94724eeb&o=&s=1,Hotel Atrium Charlottenburg,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.2,Double or Twin Room,https://www.booking.com/hotel/de/artim-charlottenburg.html?lang=en-us,2.0,$,53,6.5,Review score,806.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/32907667.webp?k=ae70062a4a018a35b8da0bd67e2d13532b1ca457dd46dd936bb4cce8c419ddeb&o=&s=1,Hotel Kiez Pension Berlin,3.0,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,6.1,Double Room,https://www.booking.com/hotel/de/kiez-pension-berlin.html?lang=en-us,,$,82,8.0,Very Good,1404.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/11890617.webp?k=ef90347add284091a4f37fcfa8d813820aed7041ab7ac92391f1aee895b9d199&o=&s=1,Hotel-Maison Am Olivaer Platz,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,4.6,Standard Double or Twin Room,https://www.booking.com/hotel/de/am-olivaer-platz.html?lang=en-us,,$,53,7.1,Good,577.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/354928629.webp?k=9cf92f7f7f5b984d7e788c0ba6474488447c1a130cafa7fd6fd5159ca60bd316&o=&s=1,Classik Hotel Hackescher Markt,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.8,Classic Double Room,https://www.booking.com/hotel/de/hotelhackeschermarkt.html?lang=en-us,,$,124,7.5,Good,1045.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/438293369.webp?k=9dd53770e0269062e4426237da800b9361e6a02e7648e59450dd9e2e31409566&o=&s=1,Vienna House Easy by Wyndham Berlin Prenzlauer Berg,3.0,True,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,5.6,Comfort Room,https://www.booking.com/hotel/de/vienna-house-easy-berlin.html?lang=en-us,,$,109,8.1,Very Good,2554.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/390719676.webp?k=73fe8c395be7e5b3822b044a66758e2743c11b15bf35d62e1698b49adc788437&o=&s=1,Park Inn by Radisson Berlin Alexanderplatz,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.6,Double Room,https://www.booking.com/hotel/de/park-inn-berlin-alexanderplatz.html?lang=en-us,9.0,$,171,7.3,Good,19761.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/42864818.webp?k=76192aba2f477397cae8a99190ad0f4f9379dc4fcb1341e6a3c048fb85a5e2a9&o=&s=1,IntercityHotel Berlin Hauptbahnhof,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.1,Standard Double Room,https://www.booking.com/hotel/de/intercityhotel-berlin-hbf.html?lang=en-us,,$,137,8.1,Very Good,11958.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/250464578.webp?k=f3994155c58484cd269c2575c05b4c5edfc9fe17d0d31c0df7c364877772f991&o=&s=1,The Social Hub Berlin Alexanderplatz,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.8,Executive room,https://www.booking.com/hotel/de/the-social-hub-berlin.html?lang=en-us,4.0,$,89,8.2,Very Good,4717.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/308229958.webp?k=2a0625b51542b9e905b9e1a40d372c4cfdb81c0dfd99bfb60f44db4fa92ecd77&o=&s=1,Leonardo Hotel Berlin KU'DAMM,4.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.9,Comfort Double Room,https://www.booking.com/hotel/de/california-am-kurfurstendamm.html?lang=en-us,5.0,$,104,7.9,Good,6116.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251940084.webp?k=54d1f0557ebf9119806d487e30b6413b366dbdf1dbb7374c1733f27f9810902b&o=&s=1,ibis budget Berlin Kurfürstendamm,1.0,False,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.6,Standard Double Room,https://www.booking.com/hotel/de/ibis-budget-berlin-kurfa1-4rstendamm.html?lang=en-us,,$,75,7.6,Good,3579.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/159328473.webp?k=aaccc05665c5aef60e4be8c1a3efd2ba0de6cdc9460856bbf4a8428c3ee1a7a7&o=&s=1,Hotel Ambiente Berlin City,,False,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.9,Double Room,https://www.booking.com/hotel/de/ambiente-berlin.html?lang=en-us,,$,65,7.2,Good,1434.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/383805869.webp?k=ea4baf16b5c0f39461557d4273bb32f21d8e6ce52d067b75b0281e0f72aed7eb&o=&s=1,Select Hotel Berlin Gendarmenmarkt,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.2,Business Room,https://www.booking.com/hotel/de/winter-s-gendarmenmarkt-berlin-mitte.html?lang=en-us,4.0,$,86,7.6,Good,4218.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/86572798.webp?k=602ecd9e7f150e4feff9d9db24517a585f70edcf79e4adf1f778baa22f327507&o=&s=1,Hotel Europa City,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,4.8,Double or Twin Room,https://www.booking.com/hotel/de/europa-city.html?lang=en-us,,$,54,6.7,Review score,2478.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/72850632.webp?k=6ba38f6198469db771148736a5aaa1936e8a0a947c37885180e3e632a76bcc0f&o=&s=1,Pentahotel Berlin Köpenick,,True,False,"Treptow-Köpenick, Berlin",False,Travel Sustainable property,15.3,penta Standard Room,https://www.booking.com/hotel/de/penta-berlin-kopenick.html?lang=en-us,4.0,$,105,8.1,Very Good,3506.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/243736820.webp?k=0190b7b5985a7871af6fe303be8276a056e8b12e0b0db38924692078ab9959ee&o=&s=1,Aspria Berlin Ku'damm,,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,5.8,Deluxe Double or Twin Room,https://www.booking.com/hotel/de/aspria-spa-sporting-club.html?lang=en-us,,$,149,8.0,Very Good,1033.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/334420187.webp?k=311dc9d4cd5bea32c0a6b1db060d280a699fdf8179f352b2eac8a8868c65d381&o=&s=1,TITANIC Comfort Kurfürstendamm,,True,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.6,Classic Double or Twin Room,https://www.booking.com/hotel/de/titanic-comfort-kurfurstendamm.html?lang=en-us,,$,108,8.0,Very Good,2937.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/76070177.webp?k=0c21cc54135ca5d01e68f1402dcc5328058ba12aa1b82530c39acfc4cfc3e074&o=&s=1,Hotel Bleibtreu Berlin by Golden Tulip,4.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,4.3,Standard Queen Room,https://www.booking.com/hotel/de/bleibtreuberlin.html?lang=en-us,4.0,$,87,7.7,Good,716.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/133994570.webp?k=9325e5d938e4bc3af6a21f89a4bc65290aaa88309a5cbb38e4100f650df398d8&o=&s=1,Hotel ZOE by AMANO,,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.8,Double Room,https://www.booking.com/hotel/de/zoe-by-amano-group.html?lang=en-us,,$,80,8.1,Very Good,3762.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/335323091.webp?k=7866c666f65f3bfa70a2423c0573250714add6717476e8eacb7e4bfa914de734&o=&s=1,the niu Flash,,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,3.4,Standard Double Room,https://www.booking.com/hotel/de/the-niu-flash.html?lang=en-us,5.0,$,91,8.4,Very Good,2492.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/247495890.webp?k=b42b9a4784d53d5acf6fb55831319491dce28d5d6ff68c3e10847a2ce9ca9520&o=&s=1,ibis budget Berlin Ost,1.0,False,False,"Marzahn-Hellersdorf, Berlin",False,Travel Sustainable property,10.4,Standard Room,https://www.booking.com/hotel/de/ibis-budget-berlin-ost.html?lang=en-us,,$,84,5.9,Review score,1848.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/426792118.webp?k=9a72d5f1b3521b873c37879b74547e768989a954d3d43cd487fe771f0060fd72&o=&s=1,"InterContinental Berlin, an IHG Hotel",5.0,True,True,"Mitte, Berlin",False,Travel Sustainable property,2.4,Classic King Room,https://www.booking.com/hotel/de/interconti-berlin.html?lang=en-us,10.0,$,196,8.6,Excellent,1516.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/426576875.webp?k=200dbd6d3e927c591724587fbf6fed40bbd5e0b6a35c9e743a4b42db3c7b5d66&o=&s=1,Berlin Marriott Hotel,,True,False,"Mitte, Berlin",True,Travel Sustainable property,0.6,"Deluxe Room, 1 King",https://www.booking.com/hotel/de/marriott-am-potsdamer-platz.html?lang=en-us,11.0,$,229,8.6,Excellent,1724.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251609898.webp?k=e09881a7596fbce6ab60eda82ce87c9ddef9c07d14a8a7219ec83d95799c02b8&o=&s=1,ibis Hotel Berlin Mitte,2.0,False,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,3.1,Double Room,https://www.booking.com/hotel/de/ibisberlinmitte.html?lang=en-us,,$,99,8.0,Very Good,3892.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/370169900.webp?k=6b4971ee23fab8232e1cc61b3792d4619a82f180b20e2a16a8e7fd5109c472d2&o=&s=1,aletto Hotel Kudamm,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.4,Double or Twin Room,https://www.booking.com/hotel/de/aletto-kudamm-berlin.html?lang=en-us,3.0,$,79,8.1,Very Good,5456.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/88569992.webp?k=74c98009eaae610a7205974ace089f4642ca04bd069e7169ed895c5300532be3&o=&s=1,Lindner Hotel Am Ku'damm - Berlin,4.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.5,Business Class Double Room,https://www.booking.com/hotel/de/berlin_lindenerkudamm.html?lang=en-us,,$,139,8.3,Very Good,2384.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/87079406.webp?k=6773af1f526cb24d142902f1b9c7e80803cf1dd511199f303dd76453fde47f16&o=&s=1,BlnCty Hotel,,False,False,"Mitte, Berlin",True,Travel Sustainable property,0.5,Comfort Twin Room,https://www.booking.com/hotel/de/intermezzofrauen.html?lang=en-us,,$,74,7.7,Good,1850.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/419878659.webp?k=513812e094f014bb02bf7849592f0cfe9225f52b874769af5567fd478e20fe49&o=&s=1,ARCOTEL Velvet - in Berlin-Mitte,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.3,Double or Twin Room,https://www.booking.com/hotel/de/arcotelvelvet.html?lang=en-us,,$,122,8.0,Very Good,2110.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/51715702.webp?k=8875dfc5f2607841f3f3e1af3868ac0e809318b2ca1c6f054eb0b7362fdb645f&o=&s=1,relexa hotel Stuttgarter Hof,,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,1.4,Standard Double Room,https://www.booking.com/hotel/de/relaxa-stuttgarter-hof.html?lang=en-us,,$,133,8.0,Very Good,2346.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/157437879.webp?k=d102f63908b65eb25bd3fcdd3a300d2fb6d5f98bbe8c72101dea2fc400422888&o=&s=1,acama Hotel & Hostel Kreuzberg,,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,2.1,Double or Twin Room,https://www.booking.com/hotel/de/acama-hotel-hostel-kreuzberg.html?lang=en-us,4.0,$,79,7.5,Good,2833.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/216037565.webp?k=d8c0246132d8a66c4ec25c5a147335a3beb5124505aaf49c8c62f3f1f3505419&o=&s=1,Pestana Berlin Tiergarten,4.0,True,False,"Mitte, Berlin",False,Travel Sustainable property,2.1,Comfort Double Room,https://www.booking.com/hotel/de/pestana-berlin-tiergarten.html?lang=en-us,,$,127,8.0,Very Good,3828.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/27840383.webp?k=4ef5a867f28bb7652caaeb3f468ae05f9cd3668df9e9dc3679d476528d4847b7&o=&s=1,Hotel Transit Loft,,True,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,3.7,Double or Twin Room,https://www.booking.com/hotel/de/transitloft.html?lang=en-us,,$,104,7.9,Good,3977.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/346373091.webp?k=94a50adaced5f561ddf7767a0aeaa1cb18b432d5dea8042159ee789588a22f23&o=&s=1,NH Collection Berlin Mitte Friedrichstrasse,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,0.9,Superior Double or Twin Room,https://www.booking.com/hotel/de/jollyvivaldi.html?lang=en-us,8.0,$,151,8.5,Very Good,6388.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/371034106.webp?k=8b030e47b1f4246937519fed6a832f17a080637e666c3ddd969a6ce10dc8c0ea&o=&s=1,The Weinmeister Berlin-Mitte - Adults Only,,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.1,Standard Room,https://www.booking.com/hotel/de/the-weinmeister.html?lang=en-us,,$,131,8.1,Very Good,888.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/46391252.webp?k=be15c8df377be8be0b3f4223375cb9b5807771ed105ec0cf9db390fd46e3a10d&o=&s=1,Hotel Ambert,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.2,Double Room with Shared Bathroom,https://www.booking.com/hotel/de/artemisia.html?lang=en-us,,$,45,6.3,Review score,508.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/402308706.webp?k=facfe69d322b3631ccae945472c4d9d9e33962cdc5b903d020a8ce44cc90c0af&o=&s=1,Leonardo Royal Hotel Berlin Alexanderplatz,4.0,True,False,"Friedrichshain-Kreuzberg, Berlin",False,Travel Sustainable property,3.4,Comfort Double or Twin Room,https://www.booking.com/hotel/de/royal-leonardo-berlin.html?lang=en-us,6.0,$,120,8.4,Very Good,9546.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/328267925.webp?k=e88e4f9cb0e9fcdad48c33e966755e9755cd516e8a05adda8d48199828afeec6&o=&s=1,NH Collection Berlin Mitte am Checkpoint Charlie,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.0,Superior Double or Twin Room,https://www.booking.com/hotel/de/nhberlinmitte.html?lang=en-us,8.0,$,153,8.3,Very Good,7319.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/438678382.webp?k=b7767503b4ccb566b963cc85f7a3153cdabe37815fe73c8299e866381fcc86e6&o=&s=1,MOXY Berlin Humboldthain Park,,True,False,"Mitte, Berlin",True,Travel Sustainable property,3.7,"Moxy Sleeper Queen, Guest Room, 1 Queen",https://www.booking.com/hotel/de/moxy-berlin-humboldthain-park.html?lang=en-us,6.0,$,114,7.9,Good,1692.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/350264418.webp?k=5996aea804b034a1b7ff6c6c048d1eb16aaa3fe20156f86bd26fa099f9b5c378&o=&s=1,nhow Berlin,,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,5.2,Nhow Double/Twin Room,https://www.booking.com/hotel/de/nhow-berlin.html?lang=en-us,7.0,$,138,8.3,Very Good,5571.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/239051181.webp?k=f11573151b6fe97af872e595ffe72983c79d2a0e4047103d2f36595929365be9&o=&s=1,Essential by Dorint Berlin-Adlershof,,True,False,"Treptow-Köpenick, Berlin",False,Travel Sustainable property,14.2,Essential Double or Twin Room,https://www.booking.com/hotel/de/dorintberlinadlershof.html?lang=en-us,,$,124,8.1,Very Good,1970.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/383847500.webp?k=843313251741bbb9e8d9158fb8377a5d98a6a83d648a0188a484920cff6d632d&o=&s=1,Novum Hotel Kronprinz Berlin,,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,6.4,Standard Double or Twin Room,https://www.booking.com/hotel/de/kronprinz.html?lang=en-us,5.0,$,101,7.3,Good,1846.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/429387434.webp?k=86c07ebd8f8d715f010d6b245d340289564fa2aa65d49940ceb941cd4561eccb&o=&s=1,B&B Hotel Berlin Alexanderplatz,,False,False,"Mitte, Berlin",True,Travel Sustainable property,2.6,Standard Twin Room,https://www.booking.com/hotel/de/b-amp-b-berlin-alexanderplatz.html?lang=en-us,4.0,$,84,7.8,Good,1954.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/141417014.webp?k=8307f9a6244a867694b23593822804e19915c65b8c87652bf1514cb4b3a17b20&o=&s=1,Motel Plus Berlin,,False,False,"Neukölln, Berlin",True,Travel Sustainable property,6.8,Standard Twin Room,https://www.booking.com/hotel/de/motel-plus-berlin.html?lang=en-us,4.0,$,76,7.6,Good,4209.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/39739952.webp?k=b5d63582c7f0b5ce26601554ddb88d7d33f32bd968c978eba618758cfeaa7c29&o=&s=1,Come Inn Berlin Kurfürstendamm,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,4.7,Twin room,https://www.booking.com/hotel/de/kurfurstendamm.html?lang=en-us,,$,93,7.5,Good,2202.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/140194629.webp?k=35d46e8a36c1f0cff3f900f7a89e16c651005390c12d531ddfae597a340a1055&o=&s=1,H2 Hotel Berlin-Alexanderplatz,,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.7,Double or Twin Room,https://www.booking.com/hotel/de/h2-berlin-alexanderplatz.html?lang=en-us,,$,180,8.2,Very Good,15573.0,booking
